partOf,source,title,date,genre,link,theatre,city,country
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002a3,"Black-Eyed Susan: Or, All in the Downs",1830-10-19,Nautical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=320,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002a5,Three Weeks After Marriage,1828-03-28,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=322,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002aa,Love Among the Roses,1825-10-04,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=327,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00029e,A New Way to Pay Old Debts,1828-01-11,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=315,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00029f,Matrimony,1827-01-05,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=316,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00029f,"Perouse: Or, the Desolate Island",1827-01-05,Historical Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=316,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002a2,Speed the Plough,1800-07-04,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=319,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002a4,Rob Roy Macgregor,1833-01-22,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=321,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002a5,Ways and Means,1828-03-28,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=322,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002a7,Sweethearts and Wives,1827-04-24,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=324,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002ad,Tom Thumb the Great,1834-02-15,Laughable Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=330,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002a7,Inkle and Yarico,1827-04-24,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=324,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002aa,"Father and Son: Or, the Rock of La Charbonniere",1825-10-04,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=327,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002ab,Raising the Wind,1825-10-27,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=328,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002ad,"Somnambulist: Or, the White Phantom",1834-02-15,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=330,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b3,Tom Thumb,1825-10-13,Musical Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=336,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b4,"Pizarro: Or, the Spaniards in Peru",-04-02,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=337,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b5,The Sister of Charity,1829-10-19,Romantic Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=338,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b5,Three and the Deuce,1829-10-19,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=338,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002ab,Faustus,1825-10-27,Romantic Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=328,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002ac,Macbeth,1829-12-07,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=329,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002ad,20 Years of a Gambler's Life,1834-02-15,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=330,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b0,Mrs. Wiggins,1833-02-22,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=333,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b1,"Aladdin: Or, the Wonderful Lamp",-04-19,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=334,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b3,Matrimony,1825-10-13,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=336,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b4,"Meg Murnoch: Or, the Fatal Glen of Lorin",-04-02,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=337,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b5,Irish Tutor,1829-10-19,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=338,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002af,The Scapegrace,1833-01-31,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=332,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b1,The Bewildered Maid,-04-19,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=334,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b2,"Othello, Moor of Venice",1820-07-05,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=335,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b4,Mary the Maid of the Inn,-04-02,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=337,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b5,Love Among the Roses,1829-10-19,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=338,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b5,The Earl of Essex,1829-10-19,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=338,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b8,The Rage,1796-05-25,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=341,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b9,Follies of Fashion,1834-02-03,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=342,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b7,Masquerade,-11-20,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=340,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002bb,The Green-Eyed Monster,1830-10-26,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=344,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002be,"Abon Hassan Or, Married and Buried",-10-15,Opera,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=347,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002c0,"A Day at Boulogne: Or, My Master's Rival",1829-12-14,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=349,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b8,"Lock and Key; Or, a Devonshire Story",1796-05-25,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=341,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002c1,"Black-Eyed Susan: Or, All in the Downs",-11-13,Nautical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=350,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018c,A Bold Stroke for a Husband,1828-03-03,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=41,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000194,Foundling of the Forest,-02-26,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=49,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002b8,New Hay at the Old Market,1796-05-25,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=341,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002bd,Catherine and Petruchio,1830-12-13,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=346,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002bf,Victorine,1833-12-04,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=348,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002c0,"Home, Sweet Home: Or, the Ranz Des Vaches",1829-12-14,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=349,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0002c1,Black-Eyed Susan,-11-13,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=350,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000166,Masaniello,1833-12-31,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=3,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000173,"Mary Stuart, Or, the Castle of Loch Leven",1830-11-29,Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=16,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000184,"Black-Eyed Susan: Or, All in the Downs",1829-10-26,Nautical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=33,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000164,"Trick for Trick; Or, the Admiral's Daughter",1829-12-03,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=1,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000170,Dragoons,1829-01-13,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=13,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00017c,The Scapegrace,1833-01-17,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=25,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000187,"Adelaide Or, the Royal William",1830-11-02,Nautical Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=36,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0001a3,Weathercock,-02-20,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=64,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0001a5,"Three Wishes; Or, Harlequin's Christmas Box",1827-01-01,Comic Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=66,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x0001ac,"Peter Wilkins; Or, the Flying Indians",-04-20,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=73,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018e,"Othello: Or, the Moor of Venice",1833-12-09,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=43,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00019a,"The Pilot Or, a Tale of the Sea",1826-11-10,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=55,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00019b,Rosina Belville,-03-06,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=56,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00019f,"Charles 12th; Or, the Siege of Stralsund",1829-04-21,Historical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=60,Miscellaneous Plymouth theatres,Plymouth,England
